NAME,OVR,POT
Víctor Centurión,60,60
Iván Villalba,65,71
Milciades Portillo,62,64
Federico Acuña,65,65
Facundo Cobos,64,65
Aldo Vera,63,63
Edgar Ferreira,63,63
Matías Pardo,67,73
Diego Valdez,69,73
Hernán Novick,69,69
Nildo Viera,65,66
Osmar Fernández,60,64
Guido Chávez,59,71
Juan Ramón Cáceres,56,76
José Canale,62,68
Luis Franco,58,62
Jacson Pita,63,67
Federico Jourdan,63,63
Rodrigo Ruiz Díaz,62,68
Rodrigo Duarte,54,74
Marcelo Molinas,61,65
Aldo Cubilla,59,71
Mathías Corujo,68,68
Luis Ortíz,63,73
Daniel Dietze,55,60
Iván Cazal,62,71
Cesar Villagra,60,60
Tomás Rojas,62,71
Yonathan Samaniego,61,67
Diego Aranda,53,73
