NAME,OVR,POT
Aleksander Šeliga,66,77
Emmanuel Boakye,65,74
Ayodele Adeleye,66,80
Tim Bakens,66,70
Donovan Slijngard,65,69
Edouard Duplan,67,70
Nathan Rutjes,64,67
Sander van Gessel,64,72
Kevin Strootman,67,80
Joshua John,66,71
Rydell Poepon,69,75
Ruud Knol,66,73
Cor Varkevisser,61,65
Edwin van Bueren,63,65
Charles Dissels,65,71
Erik Falkenburg,66,77
Karim Touzani,63,73
Arne Slot,65,73
Darko Bodul,63,75
Joey Godee,64,74
David Abdul,58,68
Nick Viergever,63,72
Mehmet Aldogan,56,68
Lerin Duarte,63,77
Anthony Bentem,55,66
