NAME,OVR,POT
Manolo Reina,68,68
Valentín,67,75
Daisuke Suzuki,67,69
Xavi Molina,68,68
Mossa,70,71
Sergio Tejera,72,74
Lévy Madinda,70,76
Lobato,66,67
Naranjo,70,80
Giorgi Aburjania,69,80
Achille Emaná,76,76
Jean Luc Assoubre,69,75
Palanca,66,66
Xisco Campos,67,67
Pablo Marí,67,75
Fabrice Ondoa,62,74
Aníbal,66,66
Juan Muñiz,68,74
Iago Bouzón,67,67
Marcos,67,67
Rayco,65,65
Ferrán Giner,64,64
Stéphane Emaná,65,75
Álex López,66,74
Manolo Martínez,64,64
Carlos García,63,71
Kike Tortosa,59,63
Alberto Varo,63,71
