NAME,OVR,POT
Gregor KobelL,69,78
Jonathan Schmid,74,74
Jeffrey Gouweleeuw,79,80
Rani Khedira,75,78
Philipp Max,77,80
Koo Ja Cheol,76,76
Daniel Baier,78,78
André Hahn,74,74
Marco Richter,70,79
Michael Gregoritsch,78,82
Alfreð Finnbogason,79,79
Jan Morávek,72,72
Konstantinos Stafylidis,75,78
Kevin Danso,70,79
Reece OxfordL,67,79
Andreas Luthe,73,73
Julian Schieber,72,72
Ji Dong Won,72,72
Raphael Framberger,67,74
Christoph Janker,69,69
Jozo Stanic,59,73
Kilian Jakob,62,75
Felix Götze,66,79
Fredrik Jensen,71,79
Georg Teigl,68,68
Fabian Giefer,70,71
Romario Roesch,59,72
Sergio Córdova,69,78
Cheon Seong-Hoon,58,75
Jan-Ingwer Callsen-Bracker,70,70
Simon Asta,61,75
Felix Schwarzholz,59,74
Benjamin Leneis,56,67
