NAME,OVR,POT
Peter Abrahamsson,69,69
Godswill Ekpolo,67,71
Joona Toivio,66,66
Rasmus Lindgren,69,69
Adam Andersson,65,72
Erik Friberg,67,67
Gustav Berggren,62,70
Daleho Irandust,68,77
Ahmed Yasin,68,68
Alexander Søderlund,71,71
Ali Youssef,56,67
Alexander Faltsetas,66,66
Leo Bengtsson,63,72
Johan Hammar,63,68
Óskar Sverrisson,59,60
Jonathan Rasheed,59,62
Viktor Lundberg,67,67
Adnan Marić,57,66
Gustaf Nilsson,64,70
Jasse Tuominen,62,69
Aiham Ousou,50,67
Tobias Carlsson,54,63
Patrik Wålemark,50,68
Kevin Yakob,52,68
