NAME,OVR,POT
Nicolas Lemaître,66,72
Damon Bansais,62,62
Romain Padovani,65,65
Till CissokhoL,62,70
Stéphane Lambèse,63,66
Kalidou SidibéL,67,72
Gustavo Sangaré,65,71
Khassa Bahassa,64,64
Garland Gbellé,64,64
Duckens Nazon,67,67
J. Plata Boé-Kane,64,64
Alassane Diaby,63,66
Nathan Dekoke,62,65
Sami Belkorchia,62,63
Romain Lejeune,59,59
Issa SoumaréL,61,72
Cheikh SabalyL,67,74
Bridge NdiluL,61,72
Ottman Dadoune,64,64
Alpha Sissoko,67,72
Alexandre Tégar,59,70
Manoubi Haddad,63,66
Johan Rotsen,56,61
Cyril Borja Valle,60,63
Souleymane Cissé,58,64
Louis Pelletier,57,67
Albin Demouchy,56,65
