NAME,OVR,POT
Héctor Espínola,65,65
Claudio Nuñez,67,69
Carlos Rolón,70,70
Francisco Báez,65,65
Fernando Román,66,72
Juan Fernando Alfaro,67,72
Feliciano Brizuela,67,68
Jordán Santacruz,66,69
Edgardo Orzusa,63,63
Mathías Martínez,61,61
Cristhian Ocampos,62,70
Gustavo Caballero,66,76
Willian Candia,64,64
Ismael Benegas,64,64
Carlos Niño Espínola,64,72
Cristhian Riveros,62,69
Gustavo Aguilar,59,66
Juan Argüello,62,62
Richard Cabrera,62,62
Juan González,60,68
David Fleitas,65,69
Gastón Benítez,61,71
Oscar Brizuela,67,67
Rodrigo Vera,64,65
Jonathan Benítez,62,70
Sebastián Vargas,61,71
Lucas Galarza,61,69
Jorge Damián González,59,71
Enzo Trinidad,58,59
Francisco Morel,56,77
