NAME,OVR,POT
Denis,72,72
Joel Pereira,67,71
Rodrigão,70,74
Rúben Fernandes,69,69
João Talocha,73,73
Lucas Mineiro,68,73
Claude Gonçalves,68,69
Pedrinho,72,72
Antoine Leautey,68,71
Samuel Lino,68,76
Lourency,72,75
Yves Baraye,70,70
João Afonso,68,71
Paulinho,71,71
Ygor Nogueira,70,72
Brian Araújo,64,74
Pedro MarquesL,69,78
Kanya Fujimoto,66,76
Henrique Gomes,70,74
Guilherme Mantuan,65,72
Quentin Beunardeau,68,72
Alaa Abbas,65,72
Miullen,63,72
Souleymane Aw,62,73
Boubacar Hanne,62,74
Diogo Silva,62,66
