NAME,OVR,POT
Steffen Rasmussen,67,67
Arthur Sorin,63,66
Jens Jønsson,53,62
Petri Pasanen,65,65
Mikkel Kirkeskov,57,64
Stephan Petersen,62,65
Hjalte Bo Nørregaard,68,68
Kasper Povlsen,57,66
Osama Akharraz,54,61
Davit Devdariani,67,73
Mate Vatsadze,65,69
Emil Ousager,57,63
Anders Kure,63,66
Søren Larsen,67,67
Marcus Solberg Mathiasen,52,58
Adam Eckersley,63,66
Casper Sloth,67,76
Davit Skhirtladze,55,66
Frans Dhia Putros,49,56
Atle Roar Håland,67,67
Emil Scheel,49,58
Edafe Egbedi,58,65
Martin Jørgensen,68,68
Orri Sigurður Ómarsson,48,58
Oliver Sigurjónsson,47,53
