NAME,OVR,POT
Steve Mandanda,83,83
Bouna Sarr,76,76
ÁlvaroL,80,80
Duje Ćaleta-Car,78,83
Jordan Amavi,76,79
Boubacar Kamara,78,87
Valentin Rongier,80,83
Morgan Sanson,80,84
Florian Thauvin,83,83
Darío Benedetto,80,80
Dimitri Payet,82,82
Nemanja Radonjić,74,79
Kevin Strootman,78,78
Maxime Lopez,77,80
Hiroki Sakai,77,77
Yohann Pelé,73,73
Valère Germain,75,75
Marley Aké,65,74
Ahmadou Dia,55,71
Lucas Perrin,68,77
Saîf-Eddine Khaoui,72,76
Florian Chabrolle,65,74
Alexandre Phliponeau,64,73
Simon Ngapandouetnbu,58,73
Abdallah Ali Mohamed,62,74
Grégory Sertic,68,68
Isaac Lihadji,64,76
