NAME,OVR,POT
Jack Rose,60,61
Joe Kizzi,63,63
Ben Goodliffe,63,68
Louis John,62,63
Robert Milsom,62,62
Enzio Boldewijn,62,62
Craig Eastmond,64,64
Alistair Smith,61,66
Will Randall,62,63
Omar Bugiel,62,62
Donovan Wilson,59,61
Harry Beautyman,62,62
Josh NeufvilleL,58,65
Sam Hart,60,61
Matt Ridley,53,59
Tyla DickinsonL,58,69
Lee Angol,62,62
David AjiboyeL,65,69
Adam Lovatt,55,61
Matthew DennisL,60,68
Luke Gambin,58,58
Brad House,55,60
Kylian Kouassi,51,59
Filip Chalupniczak,51,61
Roman Charles-Cook,50,60
Jonathan Barden,59,59
Coby Rowe,58,60
