NAME,OVR,POT
Rüştü Reçber,75,78
Serdar Kurtuluş,69,79
Gökhan Zan,77,86
İbrahim Toraman,78,83
İbrahim Üzülmez,65,68
Edouard Cissé,74,79
Serdar Özkan,73,82
Rodrigo Tello,77,84
Matías Emilio Delgado,80,87
Filip Hološko,78,89
Bobo,77,83
Hakan Arıkan,71,76
Ali Tandoğan,69,74
Tomáš Sivok,71,76
Mehmet Sedef,66,76
Batuhan Karadeniz,67,83
Anthony Šerič,70,74
Uğur İnceman,71,78
Ekrem Dağ,70,76
Ayhan Tuna Üzümcü,70,77
Mert Nobre,73,76
Tomáš Zápotočný,70,76
Aydın Karabulut,65,76
Emre Özkan,58,72
Korcan Çelikay,60,74
