NAME,OVR,POT
Florian Escales,65,69
François Lajugie,64,67
Bissenty Mendy,65,65
Gaby Jean,63,72
Maxime BastianL,63,73
Ahmed Kashi,66,66
Kévin Testud,64,64
Vincent Pajot,69,69
Yohan DemoncyL,65,68
Steve Shamal,64,65
Moïse SahiL,68,79
Jean-Jacques Rocchi,64,64
Clément Billemaz,63,69
Arnold Temanfo,64,64
Kevin Mouanga,63,71
Thomas Callens,59,65
Alexy Bosetti,67,67
Romain Spano,66,66
Madyen El Jaouhari,60,66
Kévin Farade,62,63
Jonathan Gonçalves,61,61
Jonathan Ruque,62,70
Iroy Eckenfelder,59,67
Ibrahima BaldéL,60,70
Samuel Ntamack,54,60
Tidiane Malbec,59,70
Alexandre Phliponeau,63,72
