NAME,OVR,POT
Eddie Gustafsson,73,76
Magne Simonsen,59,73
Tommy Berntsen,68,70
Indridi Sigurdsson,66,67
Shane Stefanutto,60,67
Theódór Elmar Bjarnason,65,70
Paul Obiefule,64,75
Tomasz Sokolowski,71,74
Diego Nicolas Guastavino,57,74
Espen Hoff,69,76
Kim Kristian Holmen,57,65
Lars Kristian Eriksen,62,66
Johan Dahlin,63,75
Endre F. Knudsen,57,72
Christian Brink,62,73
Erling Knudtzon,60,73
Jimmy Tamandi,68,76
Bjarne K. Ingebretsen,62,70
Kim Andre Madsen,59,68
Mads Dahm,57,64
Juan Ignacio Ceron,62,74
Edwin Kjeldner,43,66
Gøran van den Burgt,45,63
Lucas Pratto,68,75
Kjell Petter Opheim,47,65
Trygve Velten,56,67
Arnar Darri Pétursson,49,70
Adama Valentin Diomande,48,62
Davy Claude Angan,66,77
