NAME,OVR,POT
Gerhard Tremmel,72,75
Christian Schwegler,65,75
Ibrahim Sekagya,73,77
Rabiu Afolabi,73,75
Dušan Švento,71,79
Gonzalo Zárate,70,76
Franz Schiemer,67,72
Jakob Jantscher,72,78
David Mendes da Silva,73,76
Christoph Leitgeb,72,78
Joaquín Boghossian,67,75
Alexander Walke,69,77
Roman Wallner,67,74
Nikola Pokrivač,68,75
Louis Clément Ngwat Mahop,65,73
Alan,72,81
Simon Cziommer,68,76
Milan Dudić,65,75
Andreas Ulmer,65,71
Stefan Hierländer,60,69
Robin Nelisse,64,68
Eddie Gustafsson,74,75
Thomas Augustinussen,65,74
Alexander Aschauer,53,65
Marco Meilinger,53,62
Niclas Heimann,53,65
