NAME,OVR,POT
David Martin,66,66
Jordan Spence,64,68
Kyle McFadzean,65,65
Antony Kay,66,66
Dean Lewington,65,65
Darren Potter,62,62
Dele Alli,61,77
Robert Hall,65,73
Carl Baker,63,63
Samir Carruthers,63,73
Will Grigg,63,71
Dean Bowditch,65,65
Daniel Powell,61,68
Ben Reeves,60,67
Lee Hodson,63,71
Ian McLoughlin,57,62
Devante Cole,60,75
Lewis Baker,61,73
Danny Green,64,66
Joe Walsh,62,69
Tom Flanagan,61,66
Tom Hitchcock,60,64
Mark Randall,60,62
Will Summerfield,50,55
Charlie Burns,48,63
Kabongo Tshimanga,48,56
Ben Tilney,46,57
