NAME,OVR,POT
Sébastien Lombard,62,62
Johann Truchet,59,59
Clément Fabre,60,67
Florent Rouamba,67,68
Anthony Salis,56,61
Florent Marty,64,64
Michel Moretti,55,61
Christophe Vincent,53,64
Salim Moizini,61,62
Sunday Mba,65,69
Alassane N'Diaye,62,66
Antoine Philippon,58,68
Jérôme Phojo,55,58
Mamadou Camara,59,66
Adrien Monfray,55,58
Jean-François Grimaldi,56,63
Alexandre Cropanese,57,61
Jonathan Rivas,55,60
Yoan Oswald,55,55
Dermé Ben Idrissa,56,56
Nicolas Di Fraya,53,59
Raphaël Romey,56,56
Romain Pastorelli,60,60
Dominique Agostini,55,63
Mickaël Fourtier,54,56
Vincent Le Mat,59,59
Naby Damba,52,60
Jean-Jacques Mandrichi,62,62
