NAME,OVR,POT
Zach Thornton,65,69
Mariano Trujillo,64,74
Michael Umaña,66,77
Darío Delgado,63,66
Ante Jazic,61,63
Rodolfo Espinoza,68,72
Blair Gavin,61,72
Paulo Nagamura,66,68
Jonathan Bornstein,69,75
Giancarlo Maldonado,69,76
Justin Braun,66,74
Dan Kennedy,65,66
Jesús Padilla,64,76
Osael Romero,61,69
Alan Gordon,62,64
Yamith Cuesta,60,65
Marcelo Saragosa,59,60
Michael Lahoud,60,65
Sal Zizzo,65,71
Carlos Borja,60,69
Cesar Zamora,54,61
Ben Zemanski,57,64
Jorge Flores,59,65
Alex Zotinca,60,62
Maykel Galindo,64,68
Gerson Mayen,59,65
Chukwudi Chijindu,61,67
