NAME,OVR,POT
Kevin Müller,71,71
Marnon Busch,71,72
Patrick Mainka,73,74
Oliver Hüsing,72,72
Jonas Föhrenbach,68,70
Norman Theuerkauf,71,71
Jan Schöppner,69,77
Dženis Burnić,68,74
Robert Leipertz,68,68
Tim Kleindienst,72,75
Tobias Mohr,72,73
Christian Kühlwetter,69,72
Maurice MaloneL,67,76
Marvin Rittmüller,65,70
Tim SierslebenL,65,73
Vitus Eicher,67,67
Denis Thomalla,67,67
Stefan Schimmer,66,66
Kevin Sessa,69,76
Andreas Geipl,67,67
Tim Seifert,59,72
Konstantin Kerschbaumer,67,67
Gianni Mollo,60,68
Melvin Ramusović,60,67
Julian Stark,59,68
Paul Tschernuth,59,70
Mert Arslan,58,68
