NAME,OVR,POT
Kevin Dawson,75,77
Giovanni González,71,74
Carlos Rodríguez,67,67
Agustín Da Silveira,53,64
Maximiliano Pereira,69,69
Walter Gargano,72,72
Jesús Trindade,70,71
Agustín Canobbio,68,77
Facundo Torres,72,82
Pablo Ceppelini,67,67
Agustín Álvarez Martínez,70,82
Damián Musto,72,72
Cristian Olivera,65,81
Edgar Elizalde,60,76
Valentín Rodríguez,58,73
Neto Volpi,66,68
Ariel Nahuelpan,67,67
Juan Manuel Ramos,64,68
Nicolás García,62,71
Rubén Bentancourt,63,63
Martín Correa,62,73
Franco Martínez,55,63
Máximo Alonso,59,72
Agustín Álvarez Wallace,55,72
