NAME,OVR,POT
Marafona,69,71
Paulinho,63,67
Danielson,70,70
Marcelo Oliveira,69,69
Elízio,66,68
André Simões,70,76
Rodrigo Battaglia,68,76
Diogo Cunha,66,66
João Pedro,71,71
Ramón Cardozo,70,70
Arsénio,69,71
Pedro Coronas,64,67
Edivaldo Rojas,65,65
Anilton,65,65
André Marques,64,68
Gideão,65,67
Gerso,70,76
Leandro Souza,65,68
Alex,70,74
Ricardo Almeida,57,70
André Moreira,64,80
João Pedro,64,66
Ença Fati,58,65
Lucas Souza,63,66
Ben Zidnaba,55,65
Caleb Gominah,57,67
João Sousa,52,62
Patrick Andrade,57,61
