NAME,OVR,POT
Phillip Menzel,66,71
Christopher Wernitznig,66,66
Thorsten Mahrer,67,67
Nicolas Wimmer,68,69
Maximiliano Moreira,65,65
Kosmas Gkezos,65,65
Sinan Karweina,64,69
Andy Irving,66,73
Christopher Cvetko,66,69
Florian Rieder,66,67
Markus Pink,68,68
Vesel DemakuL,66,72
Michael Blauensteiner,63,63
Simon Straudi,62,68
Solomon Bonnah,62,76
Marco Knaller,65,65
Sebastian Soto,63,70
Florian Jaritz,65,68
Till Schumacher,64,67
Fabian Miesenböck,63,63
Nicolas Binder,59,68
Rico Benatelli,66,66
David Puntigam,54,68
Emilian Metu,59,76
Moritz Berg,55,69
Jonas Arweiler,64,68
