NAME,OVR,POT
Beto,76,76
Sabri Sarıoğlu,69,69
Wallace,73,73
Miloš KosanovićL,72,74
Léo Schwechlen,67,67
Castro,74,74
André Biyogo Poko,72,76
Halil Akbunar,68,72
Yoan Gouffran,73,73
Axel Ngando,70,77
Nabil Ghilas,71,71
Demba Ba,77,77
Rajko Rotman,68,68
Kadu,72,72
Adama Traoré,72,72
Günay Güvenç,67,72
Ömer Şişmanoğlu,72,72
Óscar Scarione,70,70
Tanju Kayhan,67,67
Tayfur Bingöl,67,70
Selçuk Şahin,71,71
Hakan Çinemre,67,74
Serkan Bakan,56,73
Muhammed Enes Durmuş,64,76
Doğanay Kılıç,64,75
Yavuz Aygün,64,69
Kerem Kesgin,58,74
