NAME,OVR,POT
Phurba Lachenpa,56,62
Rahul Bheke,60,60
Rostyn Griffiths,65,65
Mehtab Singh,57,63
Vignesh Murthy,55,62
Ahmed Jahouh,70,70
Apuia,62,71
Greg Stewart,69,69
Lallianzuala Chhangte,61,64
Jorge Pereyra Díaz,67,67
Bipin Singh,61,61
Vikram Singh,56,64
Rowllin Borges,59,59
Mourtada Fall,67,67
Amey Ranawade,54,59
Mohammad Nawaz,54,63
Gurkirat Singh,50,63
Noguera,68,68
Vinit RaiL,56,63
Halen Nongtdu,49,65
Mandar Rao Dessai,58,58
Sanjeev Stalin,55,63
Gursimrat Singh,52,56
Bhaskar Roy,52,54
Hardik Bhatt,52,57
Gyamar Nikum,52,74
Ayush Chhikara,49,59
Jackichand Singh,55,55
