NAME,OVR,POT
Matías Cano,66,66
Víctor González,52,58
Federico Pereyra,67,67
Nicolás Berardo,69,69
Raúl OsorioL,68,74
Gaspar Iñiguez,67,70
Diego Aravena,59,68
Jorge Gática,59,66
Rubén Farfán,70,70
Mauricio Pinilla,72,72
Mathias Pinto,58,70
Fernando Manríquez,68,68
Joe Abrigo,68,73
Luis Pedro Figueroa,65,65
John Salas,61,69
Guillermo Orellana,59,59
Diego Vallejos,66,66
Cristofer Salas,58,68
Carlos Zarama,55,68
Flavio Rojas,60,64
Benjamín VidalL,68,68
Juan Carlos Espinoza,66,66
Daniel Retamal,50,57
Alejandro Melo,60,66
Joaquín Abdala,60,71
Byron Saavedra,63,74
Maximiliano Lugo,68,68
Andrés Montero,69,70
