NAME,OVR,POT
Kaya Tarakcı,62,62
Benjamin Fuchs,64,64
Ali Turan,67,67
Jagoš Vuković,67,71
Mehmet Uslu,64,64
Ali Çamdalı,67,67
Volkan Fındıklı,63,68
Ömer Ali Şahiner,68,73
Kenan Özer,64,64
Mehmet Güven,68,71
Dimitar Rangelov,68,68
Hasan Kabze,71,71
Djalma,71,74
Recep Aydin,63,70
Vedat Bora,61,72
Emre Yilmaz,57,63
Uğur İnceman,69,69
Selim Ay,66,74
Gabriel Torje,72,77
May Mahlangu,70,73
Ciprian Marica,69,69
Elvis Kokalović,68,73
Mário Felgueiras,67,70
Barış Örücü,62,70
Özgür Özkaya,61,63
Rifat Erdem,57,63
