NAME,OVR,POT
Rafea Al Ruwaili,60,65
Abdulrahman Al Shammari,61,63
Fawaz Fallatah,59,64
Musa'ed Nada,66,66
Moussa Yedan,60,66
Musharraf Al Ruwaili,53,53
Moussa Narry,69,69
Ali Al Zubaidi,60,62
Marzouq Alkuwaykibi,59,67
Isaac Osae,59,65
Abdulelah Al Nassar,55,59
Waleed Al Gizani,63,63
Meshari Al Enezi,61,66
Muhand Awad,52,58
Abdullah Al Ruwaili,50,52
Mohammed Rabie,57,57
Turki Sufyani,53,57
Hamad Al Dossary,47,52
Fahad Aljohani,52,56
Ibrahim Hazzazi,62,62
Omar Al Mazial,47,54
Ibrahim Al Hamzi,51,59
Ali Ataif,57,60
Waled Abdrabah,56,56
Fahad Al Reshedi,56,60
Ahmed Mashqi,55,62
Saleh Al Ghanim,55,61
Salamah Al Ruwaili,52,55
Abdulelah Al Shammari,51,55
Emad Sahabi,50,52
