NAME,OVR,POT
Shin Hwa Yong,64,65
Shin Kwang Hoon,64,73
Kim Hyung Il,65,69
Kim Won Il,63,78
Kim Jung Kyum,63,64
Kim Jae Sung,67,86
Shin Hyung Min,64,78
Hwang Jin Sung,64,71
Almir,66,69
Seol Ki Hyeon,71,85
Mota,71,77
Kim Da Sol,57,65
Park Hee Chul,62,67
Kim Tae Su,62,71
Ryu Chang Hyun,63,67
Lee Jin Ho,62,68
Kim Kwang Suk,63,76
Kazunari Okayama,60,61
Cho Chan Ho,60,65
Song Chang Ho,58,65
Zulu,66,72
Jung Hong Yun,55,61
Lee Won Jae,58,66
Song Dong Jin,55,60
Kang Dae Ho,54,64
Ahn Tae Eun,58,64
Jeong Seok Min,56,67
Kim Gi Dong,59,65
Cho Hong Kyoo,59,61
Lee Gi Dong,56,65
