NAME,OVR,POT
Raúl Gudiño,69,83
Paulinho,70,74
Paulo Monteiro,70,70
Diego Galo,72,72
Joãozinho,71,72
Gian Martins,67,75
Abdullahi Shehu,71,76
Breitner,69,70
Amilton,72,73
Élio Martins,72,72
Danilo Dias,75,75
Toni Silva,65,73
Soares,67,68
Rúben Andrade,67,67
Tiago Ferreira,66,74
Rafael Alves,59,66
Miguel Fidalgo,68,68
Edder Farias,67,67
André Moreira,71,81
Ruben Lima,68,70
Carlos Manuel,67,67
Nilson,67,67
Kisley,66,69
Cardoso,65,75
Genséric Kusunga,65,65
Ricardo Campos,63,63
Jhonder Cádiz,60,72
Wanderson Francisco,59,61
Marco Túlio,57,63
