NAME,OVR,POT
Peçanha,69,69
Barge,67,67
Flávio,67,78
Icaro,66,66
Vítor Bruno,70,71
Ricardo DiasL,70,73
Cris,70,70
Luís Aurélio,71,71
Peter Etebo,70,79
Tiago SilvaL,72,79
Anastasios Karamanos,69,71
Babanco,71,71
Fabinho,68,77
Jean Sony Alcenat,68,68
Luís Rocha,65,65
Robson Milazar,57,59
Platiny,70,73
Luís Machado,68,74
Paulo Monteiro,68,68
Edson Farias,69,72
Alex Kakuba,64,67
Rúben Oliveira,61,70
PeléL,71,73
Diga Almeida,61,70
William Tchuameni,60,71
David Iduitua,59,69
Hugo Seco,66,66
Wellington,64,64
