NAME,OVR,POT
Zac MacMath,68,68
Andrew Brody,66,67
Justen Glad,68,75
Marcelo Silva,67,67
Bryan Oviedo,65,65
Jasper Löffelsend,65,69
Pablo Ruiz,70,77
Maikel Chang,64,64
Justin Meram,68,68
Damir Kreilach,73,73
Jefferson Savarino,74,75
Danny Musovski,62,63
Scott Caldwell,63,63
Diego Luna,63,81
Erik Holt,61,66
Tomas Gomez,61,63
Rubio Rubin,67,70
Braian OjedaL,70,80
Zack Farnsworth,57,74
Anderson Julio,69,70
Bode Hidalgo,57,72
Julio Benitez,47,71
Gavin Beavers,52,76
Jeff Dewsnup,55,70
Carlos Andrés Gómez,69,81
