NAME,OVR,POT
Brice Maubleu,70,70
Jordy Gaspar,67,71
Bart Straalman,62,67
Loïc Nestor,69,69
Alex Gersbach,64,69
Anthony Belmonte,65,69
Galdames Ravet,71,71
Joris Correa,65,65
Florian Michel,65,65
Achille Anani,68,69
Manuel Perez,66,66
Orges Bunjaku,60,75
Loris Néry,67,67
Abdel Hakim Abdallah,65,71
Esteban Salles,65,68
Jordan Tell,66,71
Mamadou Diallo,65,65
Abdoulie Sanyang,66,74
Manuel E. Mosquera,63,63
Giorgi Kokhreidze,63,71
Souleymane Cissé,61,61
Allan Tchaptchet,56,73
Aliou.T Labyad,56,64
Paul Bourdelle,57,68
Olivier Boissy,59,66
Adrien Monfray,69,69
