NAME,OVR,POT
Frank Rost,82,86
Jérôme Boateng,73,84
Alex Silva,77,80
Joris Mathijsen,80,81
Marcell Jansen,79,84
David Jarolím,77,81
Nigel de Jong,80,87
Thiago Neves,79,89
Piotr Trochowski,77,86
Mladen Petrič,80,86
Ivica Olič,79,85
Romeo Castelen,78,84
Collin Benjamin,68,76
José Paolo Guerrero,77,82
Dennis Aogo,68,79
Wolfgang Hesl,62,77
Guy Demel,71,79
Bastian Reinhardt,74,78
Thimothée Atouba,73,81
Volker Schmidt,53,72
Jonathan Pitroipa,76,83
Vadis Odjidja-Ofoe,63,75
Änis Ben-Hatira,62,83
Timo Kunert,57,76
Eric Maxim Choupo-Moting,67,83
Preston Zimmerman,64,77
Macauley Chrisantus,66,87
Anton Putsilo,63,79
Raphael Wolf,56,72
Tunay Torun,61,77
