NAME,OVR,POT
Krzysztof Pilarz,64,64
Sebastian Ziajka,63,63
Dawid Sołdecki,61,61
Artem Putivtsev,58,58
Dariusz Jarecki,58,58
Mateusz Kupczak,59,64
Dalibor Pleva,60,60
Dawid Plizga,66,66
Martin Juhár,63,63
Patrik Mišák,59,63
Wojciech Kędziora,63,63
Tomasz Foszmańczyk,62,62
Pavol Staňo,64,64
Patryk Fryc,61,66
Michał Markowski,58,59
Andrzej Witan,59,59
Elvis Bratanović,57,63
Jakub Biskup,63,63
Bartłomiej Babiarz,65,66
Stefan Nikolić,63,65
Bartłomiej Smuczyński,59,68
Volodymyr Koval,57,62
Sebastian Nowak,64,64
Vladislavs Gutkovskis,57,65
