NAME,OVR,POT
Liam Bossin,58,65
Kyron StabanaL,57,69
Joseph OlowuL,58,74
Joe RedmondL,53,67
Ronan Hurley,53,64
Henry Ochieng,50,64
Gearóid Morrissey,63,64
Alec Byrne,53,66
Daire O'Connor,59,68
Conor Davis,56,69
Dylan McGlade,54,57
Beineón O'Brien-Whitmarsh,52,63
Cian Coleman,58,67
Cory Galvin,58,64
Deshane DallingL,56,69
Mark McNulty,61,61
Reyon Dillon,52,62
Alan Bennett,57,57
Cian Murphy,50,64
Darragh Crowley,50,66
Charlie Fleming,50,56
Dale Holland,50,62
Robert Slevin,53,62
Joshua Honohan,50,60
David Harrington,50,64
