NAME,OVR,POT
Marc Martínez,65,65
Delmás,63,66
Raúl Navas,69,69
Andújar,64,65
Forniés,63,63
Pablo De Blasis,72,72
Adalberto Carrasquilla,64,73
José Ángel,63,63
Nacho Gil,64,67
Rubén Castro,69,69
Elady,68,68
Ramón AzeezL,70,70
Berto Cayarga,64,70
Antoñito,68,68
Carlos David,62,62
Leandro Chichizola,71,71
Cristian López,65,65
Álex GallarL,71,71
De la BellaL,67,67
Yacouba Coulibaly,64,67
Giorgi Aburjania,64,67
Clavería,64,69
David Simón,65,65
Kleandro Lleshi,62,73
Edward Campbell Sutherland,62,70
Esteve Peña,62,70
Santisteban,61,73
Uri,61,69
Ismail El Harchi,61,68
Ignacio Pais,60,68
