NAME,OVR,POT
Diego,69,75
Nelson Pablo Benítez,68,74
Nuno Silva,68,69
Roberto Raúl Tucker,65,70
Laranjeiro,68,72
Braga,73,76
Hugo Morais,72,73
Paulo Tavares,61,67
Cristian Damián Trombetta,65,72
Bruno Gallo,61,71
Alexandre Faioli,68,72
Zé Manel,72,74
Hans-Peter Berger,69,73
Christian Pouga,62,70
Rúben,64,69
Jean Sony,64,70
Wênio,65,69
Le Cong Vinh,62,75
Fernando Alexandre,63,73
Léo,68,70
Fonseca,65,68
Joel,65,68
Brandón,61,68
Fábio Espinho,64,72
Cauê,61,72
Tiago Cintra,64,73
Nélson,66,71
Seabra,64,68
