NAME,OVR,POT
Axel WernerL,70,76
Ricardo Chávez,68,70
Ramiro GonzálezL,68,68
Ventura Alvarado,69,70
Dionicio Escalante,64,64
Javier GüemezL,71,71
Juan Castro,64,64
Federico Gino,67,67
Pablo Barrera,70,70
Nicolás Ibáñez,71,74
Germán Berterame,72,82
Damian BatalliniL,74,80
Jhon Duque,74,75
Jorge Sánchez,65,65
Rodrigo Noya,68,68
Felipe Rodríguez,71,71
Lucas PasseriniL,65,68
Pablo LópezL,63,72
Luis Gerardo Ramírez,61,65
Diego Pineda,61,64
Uziel García,60,73
Axel Torres,52,69
Jesús Piñuelas,65,71
Juan Manuel Izquierdo,63,72
Renato Mendoza,57,62
Felipe Gallegos,68,68
Ricardo García,57,65
Felipe García,58,68
Walter Castillo,58,64
David Rodríguez,55,74
