NAME,OVR,POT
Diego RodríguezL,70,71
Ismael Quílez,65,65
Óscar Salomón,56,66
Matías Nani,64,77
Jonathan Bay,64,65
Lisandro AlzugarayL,65,65
Marcelo MeliL,71,72
Juan Galeano,65,65
Franco Cristaldo,65,72
Gervasio Núñez,71,71
Jonathan Carlos Herrera,64,64
Santiago Gallucci,67,67
Cristian Vega,64,67
Cristian Díaz,67,67
Marcos Sánchez,60,60
Maximiliano Cavallotti,62,62
Joao Rodríguez,66,75
Matías Pato,62,62
Agustín Allione,72,75
Cristian ChávezL,72,72
Jonathan GalvánL,71,74
Dany Cure,66,66
Hugo Vera,63,63
Emanuel Romero,62,62
Nicolás Miracco,62,62
Francisco ManentiL,60,66
Emanuel Cuevas,58,65
Leonel Caffaratti,63,63
