NAME,OVR,POT
Hugo Lloris,85,85
Emerson Royal,77,80
Cristian Romero,83,88
Eric Dier,80,81
Ben Davies,78,78
Ivan Perišić,82,82
Pierre-Emile Højbjerg,84,86
Rodrigo Bentancur,82,86
Dejan KulusevskiL,81,86
Harry Kane,89,89
Heung Min Son,88,88
Arnaut DanjumaL,82,83
Richarlison,81,84
Yves Bissouma,79,84
Ryan Sessegnon,76,82
Fraser Forster,76,76
Pedro PorroL,82,88
Clément LengletL,78,80
Davinson Sánchez,79,80
Pape Matar Sarr,71,81
Oliver Skipp,77,83
Japhet Tanganga,74,80
Lucas Moura,78,78
Alfie Devine,61,84
Alfie Whiteman,63,70
Brooklyn Lyons-Foster,58,71
Brandon Austin,64,72
Jamie Bowden,63,75
