NAME,OVR,POT
José DevecchiL,72,74
Gonzalo Bettini,68,68
Franco Sbuttoni,67,67
Juan Manuel Insaurralde,72,72
Franco QuinterosL,66,73
Guido MaineroL,68,68
Emiliano Méndez,71,71
Harrinson MancillaL,67,67
Yair Arismendi,66,71
Luciano Gondou,68,79
Lisandro López,72,72
Lucas Melano,68,68
José Mauri,68,71
Alejandro Donatti,70,70
Jean Pierre Rosso,64,67
Sebastián MezaL,68,76
Javier Toledo,69,69
Juan Cruz Kaprof,66,66
Sergio Quiroga,66,66
Fernando Martínez,65,66
Emanuel Hernández,64,70
Gastón GerzelL,63,70
David Gallardo,63,66
Federico Paradela,63,72
Nicolás Femia,60,63
Manuel García,60,67
Joaquín Cabrera,60,72
Santiago Morales,60,68
