NAME,OVR,POT
Mitchell Langerak,70,70
Shumpei Naruse,58,70
Shinnosuke Nakatani,67,72
Yuichi Maruyama,68,68
Yutaka Yoshida,69,69
Takuji Yonemoto,67,67
Sho Inagaki,68,68
Mateus,66,69
Yuki Soma,65,69
Hiroyuki Abe,70,70
Naoki Maeda,67,69
João Schmidt,74,75
Ryota Aoki,61,66
Yosuke Akiyama,61,65
Haruya Fujii,57,71
Yohei Takeda,61,61
Ryogo Yamasaki,67,67
Gabriel Xavier,71,72
Jô,74,74
Mu KanazakiL,71,71
Kazuya Miyahara,67,72
Kosuke Ota,67,67
Ariajasuru Hasegawa,66,66
Kazuhiko Chiba,62,62
Tsubasa Shibuya,59,64
Shuto Watanabe,55,61
Ryotaro Ishida,54,71
Daiki Mitsui,54,72
Akira Yoshida,53,71
