NAME,OVR,POT
Luciano Palos,66,66
Diego Silva,64,64
Ricardo Julián Martínez,64,64
Martín Zbrun,61,61
Rodolfo González,64,68
Miguel Sanhueza,63,67
José Pérez,65,65
José Luís Jiménez,66,66
Gustavo Cristaldo,65,71
Santiago Barboza,64,71
Ignacio Herrera,62,67
Sebastián Romero,60,73
Patricio Troncoso,63,67
Fernando Cornejo,62,72
Eric Ahumada,59,69
Sebastián Contreras,63,66
Felipe Palacios,57,68
Marco Hidalgo,60,66
Ivan Ledezma,65,76
Cristian Gaitán,65,70
Álvaro López,64,70
Rodrigo Gattás,63,67
Matías González,62,67
Vildan Alfaro,61,68
Paolo Gómez,58,66
Juan Carlos Araya,57,69
Maximiliano Gálvez,55,65
Ángel Cofré,55,67
