NAME,OVR,POT
Alejandro Araque,64,69
José Manríquez,65,65
Daniel Linárez,61,61
José Marrufo,60,65
Omar Labrador,58,58
Cristian Rivas,65,70
Jesús Meza,63,63
Yorwin Lobo,66,68
Christian Flores,66,66
José Araque,60,60
Edson Rivas,62,75
Jaime Moreno,58,63
Edward Morillo,56,61
Alexis Messidoro,63,73
Edison Penilla,58,63
Aldair Peña,60,68
Ayrton Páez,62,66
Sebastián Uzcátegui,55,72
Wilson Mena,62,62
Ronaldo Rivas,64,75
Matías Draghi,59,62
Luz Rodríguez,63,63
Henry Plazas,64,67
José Rivas,60,70
Diego Guillen,51,68
Galileo Del Castillo,63,63
Johandry Hidalgo,50,65
Germán Contreras,49,62
Edgardo Rondón,50,62
