NAME,OVR,POT
Fábio,79,84
Jonathan,74,82
Gil,69,78
Edcarlos,70,74
Diego Renan,69,79
Henrique,73,76
Fabrício,73,78
Walter Montillo,78,81
Gilberto,76,81
Wellington Paulista,73,77
Thiago Ribeiro,75,80
Rafael,68,81
Marquinhos Parana,73,76
Robert,71,78
Leonardo Silva,73,76
Roger,75,82
Cláudio Caçapa,72,80
Ernesto Farías,76,81
Everton,71,74
Wallyson,68,76
Rômulo,68,74
Wellington,69,77
Jones,68,75
Sebastián Prediger,72,80
Flávio,65,72
Pablo,68,73
Fabinho,72,79
Elicarlos,69,74
Léo,71,81
Sebá,67,78
Luizão,67,76
Uchoa,64,76
Anderson Lessa,68,82
Pedro Ken,70,79
