NAME,OVR,POT
Kenneth Vermeer,71,71
Joseph-Claude Gyau,68,68
Geoff Cameron,68,68
Gustavo Vallecilla,62,75
Edgar Castillo,65,65
Haris Medunjanin,70,70
Kamohelo Mokotjo,68,68
Álvaro Barreal,65,74
Isaac Atanga,65,73
Luciano Acosta,74,75
Brenner,72,82
Calvin Harris,54,64
Allan Cruz,64,69
Ronald Matarrita,71,72
Nick Hagglund,68,68
Przemysław Tytoń,68,68
Yuya Kubo,71,71
Brandon Vazquez,62,70
Caleb Stanko,63,64
Maikel van der Werff,67,67
Cody Cropper,64,66
Ben Mines,61,72
Beckham Sunderland,54,68
Jonas Fjeldberg,50,58
Ben Lundt,56,62
Arquimides Ordoñez,54,76
Avionne Flanagan,56,64
Zico Bailey,58,69
