NAME,OVR,POT
Kim Jin Hyeon,71,71
Riku Matsuda,70,70
Tiago,69,69
Ryuya Nishio,62,73
Yusuke Maruhashi,71,71
Tatsuhiro Sakamoto,70,74
Hiroaki Okuno,69,69
Riki Harakawa,69,70
Hiroshi Kiyotake,71,71
Yoshito Okubo,65,65
Yuta Toyokawa,68,70
Naoyuki Fujita,69,69
Motohiko Nakajima,64,71
Ryosuke Shindo,68,72
Ayumu Seko,67,75
Đăng Văn Lâm,65,67
Adam Taggart,70,70
Toshiyuki Takagi,66,66
Hiroto Yamada,62,71
Mutsuki Kato,63,68
Yuta Koike,64,69
Jun Nishikawa,60,73
Hinata Kida,60,69
Koji Toriumi,62,65
Haruki Arai,58,64
Naoto Arai,62,66
Riki Matsuda,62,62
Kenya Matsui,62,62
Hirotaka Tameda,61,61
Ryoga Shimonaka,54,72
