NAME,OVR,POT
Marcelo Grohe,75,79
Pará,71,74
GeromelL,71,74
RhodolfoL,76,79
Saimon,70,76
Ramiro,67,71
Cristian Riveros,73,73
Alan RuizL,70,77
Luan,60,75
Zé Roberto,78,78
Hernán Barcos,77,77
Tiago Machowski,61,64
Werley,74,78
Edinho,70,70
Matheus Biteco,64,74
Maximiliano Rodriguez,67,74
RodriguinhoL,70,73
Lucas Coelho,66,75
Gustavo Busatto,69,74
Dudu,76,83
Gabriel,69,72
Yuri Mamute,65,81
Bressan,73,77
Moisés,66,72
Kléber,76,76
Jean Deretti,65,77
Wendell,67,76
Léo Gago,68,68
Marquinhos Pedroso,64,75
Adriano,72,75
