NAME,OVR,POT
Michal Špit,66,68
Petr Zábojník,56,66
Jiří Homola,66,68
Tomáš Huber,50,55
Josef Hamouz,59,64
Tomáš Michálek,66,66
Petr Pavlík,63,65
Luboš Loučka,60,70
Igor Žofčák,60,70
David Lafata,72,77
Filip Klapka,65,68
Jiří Krejčí,54,64
Pavel Eliáš,53,68
Jiří Valenta,54,69
Andrej Hesek,60,65
Lukáš Zich,50,60
Jiří Bobok,51,61
Jaroslav Laciga,55,69
Adam Hloušek,53,68
Dušan Nulíček,53,63
Anes Haurdic,46,58
Lukáš Fujerik,51,56
Muris Mešanovic,45,55
Jakub Mičkal,46,56
Jaroslav Peškar,51,61
Daniel Kocourek,46,60
Milan Vukovic,46,61
