NAME,OVR,POT
Jonathan BondL,64,69
Liam Shephard,60,69
Steven Taylor,69,69
Jack Baldwin,66,74
Andrew Hughes,60,65
Leonardo Da Silva Lopes,67,81
Anthony Grant,66,66
Michael Doughty,66,71
Gwion Edwards,66,69
Marcus Maddison,70,76
Jack Marriott,70,78
Christopher Forrester,66,72
Danny Lloyd,63,66
George Cooper,61,75
Ryan Tafazolli,66,70
Conor O'Malley,61,71
Omar BogleL,66,72
Junior Morias,62,73
Jermaine Anderson,62,71
Joe Ward,56,68
Alex Penny,58,70
Lewis Freestone,53,72
Idris Kanu,60,75
Mathew Stevens,57,70
Samuel Cartwright,52,68
Andrea Borg,51,68
Joshua Tibbetts,55,67
Mark Tyler,61,61
