NAME,OVR,POT
Stéphane Le Garrec,63,73
Marc Boutruche,61,77
Benjamin Genton,65,75
Christophe Coué,61,73
Richard Martini,63,75
Christophe Bastien,61,71
Vincent Gragnic,53,75
Mamadou Dansoko,66,76
Stéphane Pédron,69,79
Baki,75,88
Robson,63,74
Papa Malick Diop,69,79
Christophe Aubanel,56,76
Nicolas Hislen,58,70
Jérémy Morel,70,81
Abdoulaye Koulibaly,62,75
Ludovic Viltard,47,60
Jérôme Le Floch,45,64
Romain Salin,59,76
Sekou-Oumarou Coulibaly,60,70
Nicolas Flegeau,55,65
Garry Franchi,66,76
André-Pierre Gignac,61,71
Cédric Ouattara,50,60
Virgile Reset,63,73
