NAME,OVR,POT
David Button,62,66
Alan McCormack,62,62
James Tarkowski,62,79
Tony Craig,63,63
Jake Bidwell,61,73
Jonathan Douglas,59,59
George Saville,61,71
Jake Reeves,57,67
Alan Judge,66,72
Adam Forshaw,64,73
Clayton Donaldson,63,63
Richard Lee,61,61
Kevin O'Connor,60,60
Will Grigg,63,71
Toumani Diagouraga,63,66
Nicholas Yennaris,62,68
Marcello Trotta,65,76
Charlie Adams,53,64
Martin Fillo,65,65
Stuart Dallas,57,68
Harlee Dean,62,67
Sam Saunders,59,59
Raphaël Calvet,58,76
Liam O'Brien,54,64
Alfie Mawson,52,58
Josh Clarke,52,58
Louis Hutton,51,64
Jack Bonham,51,61
