NAME,OVR,POT
Volkan Babacan,70,70
Ömer Ali Şahiner,69,69
Léo Duarte,74,78
Ahmed Touba,68,73
Lucas Lima,72,72
Mahmut Tekdemir,72,72
Deniz Türüç,73,73
Danijel Aleksić,73,73
Berkay Özcan,71,76
Serdar Gürler,73,73
Stefano Okaka,75,75
Philippe Paulin Keny,65,72
Patryk Szysz,68,73
Júnior Caiçara,74,74
Edgar Ié,73,73
Muhammed Şengezer,67,72
Mesut Özil,77,77
Caner Erkin,72,72
Adnan JanuzajL,78,78
Lucas Biglia,76,76
Eden Karzev,69,74
Efe Arda Koyuncu,56,75
Muhammet Arslantaş,59,69
Şener Özbayraklı,67,67
Wu Shaocong,60,70
