NAME,OVR,POT
Anthony Moris,73,73
Ismaël Kandouss,70,75
Christian Burgess,72,72
Siebe Van der Heyden,70,76
Casper Nielsen,74,74
Bart Nieuwkoop,73,75
Lazare AmaniL,68,72
Teddy Teuma,73,73
Loïc Lapoussin,71,72
Dante Vanzeir,73,78
Deniz UndavL,75,78
Kaoru MitomaL,73,78
Damien Marcq,68,68
Jonas Bager,69,73
Guillaume François,66,66
Lucas Pirard,66,68
Alex MillánL,67,74
Cameron Puertas,71,76
Senne Lynen,65,70
Koki MachidaL,69,74
Kacper KozłowskiL,68,85
Lorenzo Paolucci,62,65
Tibo Herbots,58,68
Pedro Lubamba,55,69
Matthew Sorinola,63,72
