NAME,OVR,POT
Mirko PigliacelliL,69,77
Tiago CasasolaL,68,76
Matteo Legittimo,65,65
Luca Pagliarulo,69,69
Simone Rizzato,70,70
Federico Maracchi,64,64
Santiago ColombattoL,66,81
Antonino Barillà,67,67
Luca Nizzetto,67,67
Igor Coronado,70,75
Nicola Citro,68,68
Lamin JallowL,63,72
Fausto Rossi,71,73
Pasquale Fazio,67,67
Pietro Visconti,65,65
Guido GuerrieriL,61,73
Jacopo ManconiL,64,72
Maurizio Ciaramitaro,65,65
Anton KrešićL,64,74
Luigi Canotto,61,68
Davis Curiale,61,61
Antonino Daí,56,56
Mattia Tumminelli,54,66
Christian Terlizzi,54,54
Davide Raffaello,60,60
Domenico Mistretta,53,65
Riccardo Ferrara,57,66
Stefano Cason,61,69
