NAME,OVR,POT
Marlon Beresford,62,72
Kevin Foley,59,84
Russell Perrett,65,78
Christopher Coyne,65,79
Sol Davis,56,74
Ahmet Brkovic,63,73
Steve Robinson,61,71
Kevin Nicholls,58,74
Paul Hughes,58,75
Enoch Showunmi,69,79
Steve Howard,64,78
Alan Neilson,61,77
Ian Hillier,62,78
David Bayliss,62,78
Paul Underwood,58,75
Robert Beckwith,59,76
Lee Mansell,55,82
Matthew Blinkhorn,56,75
Rowan Vine,62,78
Michael Leary,56,76
Stephen O'Leary,60,76
Curtis Davies,58,75
Dino Seremet,62,76
Peter Holmes,57,76
Leon Barnett,64,80
