NAME,OVR,POT
Luciano Pocrnjic,71,71
Emanuel Iñíguez,68,75
Jonathan Schunke,71,71
Emiliano Insúa,70,70
Emanuel Insúa,72,72
Gastón Gil Romero,67,68
Leandro Maciel,67,72
Francisco Grahl,66,66
Lautaro GuzmánL,65,76
Federico Andrada,69,70
Malcom Braida,64,72
Gastón LódicoL,69,79
Jonathan Zacaría,67,67
Federico Milo,69,69
Joaquín Indacoechea,65,80
Fabián Assmann,64,64
Javier Iritier,65,66
Rodrigo Contreras,64,68
Marcos Miers,66,66
Nahuel Yeri,65,65
Fernando Román Villalba,64,72
Mario López Quintana,64,71
Matías Villarreal,63,63
Pablo Becker,63,63
Lautaro Rinaldi,63,64
Lucas Di Yorio,62,69
Franco Perinciolo,61,67
Luis Ingolotti,63,76
