NAME,OVR,POT
Alexander Schlager,58,67
Tobias Kainz,63,69
Matthias Maak,62,66
Harald Pichler,63,63
Robert Strobl,59,59
Sandro Djuric,60,69
Martin Rasner,60,72
Daniel Schütz,61,65
Thomas Goiginger,56,60
Christian Derflinger,57,64
Valentin Grubeck,55,67
Roman Wallner,63,63
Roman Kerschbaum,61,71
Fabian Grubeck,50,61
Dominik Baumgartner,53,62
Pirmin Strasser,61,65
Reagy Baah Ofosu,62,66
Lukas Denner,61,65
Benjamin Sulimani,64,65
Timo Brauer,62,64
Robert Völkl,57,62
Rene Swete,60,62
Pascal Itter,59,71
Fabio Strauss,58,65
Julian Feiser,53,66
