NAME,OVR,POT
Oscar Toledo,59,68
Aquilino Giménez,64,64
Miguel Ángel Paniagua,69,69
Nelson Ruiz,62,62
Joel Jiménez,64,67
Joeri Murillo,64,71
Pablo Ayala,61,62
Rosalino Toledo,66,66
Mario Otazú,65,66
Richard Salinas,64,64
César Villagra,63,63
Diego Godoy,70,70
Lautaro Comas,68,68
Milton Maciel,65,74
Jordán Santacruz,65,68
Héctor Espínola,65,65
Antony Alonso,61,67
David Mendoza,64,64
Alex Cáceres,65,66
Carlos Duarte,65,65
Víctor Barrios,63,64
Marcelo Acosta,58,68
Juan Aguilar,66,66
Antonio Marín,64,72
