NAME,OVR,POT
Chi Wenyi,63,63
Zhang Chengdong,68,68
Pan Ximing,51,51
Samir Memišević,70,72
Ding Haifeng,67,67
Yin Hongbo,64,64
Ole Kristian SelnæsL,74,75
Wang Qiuming,57,57
Xu Tianyuan,55,60
Leonardo,70,75
Gao Huaze,57,63
Feng Gang,56,56
Lei Tenglong,62,62
Chen Xiao,61,61
Jiang Wenjun,55,55
Bao Yaxiong,56,63
Jin QiangL,53,53
Zhang Hui,48,54
Yao Daogang,49,59
Zhang Junzhe,52,52
Cui Lin,50,55
Zhang Yu,49,68
Gong Qiule,54,63
Zhang Wei,48,56
Liao Wei,48,54
Chen Yunhua,48,56
Pang Jiajun,50,56
Hu Rentian,66,66
