NAME,OVR,POT
Pavel Kučera,63,64
Jan Riegel,66,67
David Homoláč,60,63
David Horejš,62,65
Martin Leština,58,60
Fernando Tobias Hudson,60,79
Petr Dolejš,52,60
Petr Benát,67,77
Petr Šíma,67,72
Tomáš Sedláček,64,70
Pavel Mezlík,59,66
Zdeněk Křížek,61,64
Michael Žižka,54,65
Tomáš Hunal,68,73
Tomáš Stráský,51,72
Martin Jasanský,58,72
Lubomir Meszaros,61,67
Jan Svátek,59,67
Marek Plichta,49,62
Zdeněk Ondrášek,60,73
Adam Klavík,50,66
Marian Timm,61,70
Rastislav Bakala,54,63
Everson Lima,63,70
Marian Jarabica,62,68
