NAME,OVR,POT
Rogério Ceni,78,83
Renato Silva,70,72
Alex Silva,78,84
Miranda,77,85
Junior Cesar,73,75
Jean,72,76
Rodrigo Souto,73,76
Richarlyson,73,77
Marcelinho,68,76
Fernandinho,74,79
Ricardo Oliveira,78,84
Bosco,70,73
Xandão,72,76
Cleber Santana,74,78
Carlinhos Paraíba,73,76
Fernandão,76,78
Marlos,73,82
Dagoberto,75,80
Casemiro,69,77
Diogo,64,74
Samuel,68,73
Zé Vitor,64,73
Wellington,67,76
Denis,69,75
Thiago Carleto,67,76
Bruno Uvini,63,73
Lucas Gaúcho,66,75
Jorge Wagner,74,78
Sérgio Mota,64,74
Ilsinho,73,88
