NAME,OVR,POT
Jesse Öst,63,63
Jukka Raitala,67,67
Aapo Halme,65,72
Miro Tenho,66,69
Tuomas Ollila,60,67
Lucas Lingman,65,70
Perparim Hetemaj,69,69
Atomu Tanaka,65,65
Pyry Soiri,64,64
Bojan Radulović,62,69
Anthony Olusanya,61,70
Topi Keskinen,60,75
Aleksi Paananen,64,64
Joona Toivio,63,63
Matti Peltola,61,75
Dejan Iliev,62,66
Kai Meriluoto,60,75
Kevin Kouassivi-Benissan,59,66
Johannes Yli-Kokko,59,73
Georgios Kanellopoulos,61,70
Samuel Anini Jr,57,75
Miska Ylitolva,56,78
Maksim Stjopin,56,71
Oliver Pettersson,55,70
Valtteri Moren,64,64
Roope Riski,66,66
