NAME,OVR,POT
Fábio,70,75
Wendel,66,66
Lúcio,76,76
Wellington,66,70
Marcelo Oliveira,70,72
Renato,65,73
Josimar,70,74
Wesley,73,78
Bruno César,77,81
Leandro,75,84
Diogo,74,76
Vinicius,59,64
William Matheus,68,70
Mauricio Victorino,73,73
Sebastián Eguren,71,71
Mazinho,71,75
William Mendieta,73,75
Henrique,69,72
Jorge Valdivia,78,78
Fernando Prass,78,78
Juninho,71,74
Marquinhos Gabriel,71,75
Bernardo,70,79
Patrick Vieira,70,75
Felipe Menezes,69,75
Luis Felipe,69,76
Tiago Alves,68,68
Bruninho,68,75
